id	camera_l	semantic	depth	qw	qx	qy	qz	tx	ty	tz
560	JPEGImages/000102_036.jpg	SegmentationClass/000102_036.png	Depth/depth_560.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
561	JPEGImages/000102_037.jpg	SegmentationClass/000102_037.png	Depth/depth_561.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
562	JPEGImages/000102_038.jpg	SegmentationClass/000102_038.png	Depth/depth_562.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
563	JPEGImages/000102_039.jpg	SegmentationClass/000102_039.png	Depth/depth_563.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
564	JPEGImages/001101_001.jpg	SegmentationClass/001101_001.png	Depth/depth_564.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
565	JPEGImages/001101_002.jpg	SegmentationClass/001101_002.png	Depth/depth_565.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
566	JPEGImages/001101_003.jpg	SegmentationClass/001101_003.png	Depth/depth_566.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
567	JPEGImages/001101_004.jpg	SegmentationClass/001101_004.png	Depth/depth_567.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
568	JPEGImages/001101_005.jpg	SegmentationClass/001101_005.png	Depth/depth_568.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
569	JPEGImages/001101_006.jpg	SegmentationClass/001101_006.png	Depth/depth_569.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
570	JPEGImages/001101_007.jpg	SegmentationClass/001101_007.png	Depth/depth_570.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
571	JPEGImages/001101_008.jpg	SegmentationClass/001101_008.png	Depth/depth_571.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
572	JPEGImages/001101_009.jpg	SegmentationClass/001101_009.png	Depth/depth_572.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
573	JPEGImages/001101_010.jpg	SegmentationClass/001101_010.png	Depth/depth_573.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
574	JPEGImages/001101_011.jpg	SegmentationClass/001101_011.png	Depth/depth_574.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
575	JPEGImages/001101_012.jpg	SegmentationClass/001101_012.png	Depth/depth_575.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
576	JPEGImages/001101_013.jpg	SegmentationClass/001101_013.png	Depth/depth_576.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
577	JPEGImages/001101_014.jpg	SegmentationClass/001101_014.png	Depth/depth_577.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
578	JPEGImages/001101_015.jpg	SegmentationClass/001101_015.png	Depth/depth_578.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
579	JPEGImages/001101_016.jpg	SegmentationClass/001101_016.png	Depth/depth_579.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
580	JPEGImages/001101_017.jpg	SegmentationClass/001101_017.png	Depth/depth_580.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
581	JPEGImages/001101_018.jpg	SegmentationClass/001101_018.png	Depth/depth_581.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
582	JPEGImages/001101_019.jpg	SegmentationClass/001101_019.png	Depth/depth_582.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
583	JPEGImages/001101_020.jpg	SegmentationClass/001101_020.png	Depth/depth_583.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
584	JPEGImages/001101_021.jpg	SegmentationClass/001101_021.png	Depth/depth_584.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
585	JPEGImages/001101_022.jpg	SegmentationClass/001101_022.png	Depth/depth_585.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
586	JPEGImages/001101_023.jpg	SegmentationClass/001101_023.png	Depth/depth_586.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
587	JPEGImages/001101_024.jpg	SegmentationClass/001101_024.png	Depth/depth_587.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
588	JPEGImages/001101_025.jpg	SegmentationClass/001101_025.png	Depth/depth_588.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
589	JPEGImages/001101_026.jpg	SegmentationClass/001101_026.png	Depth/depth_589.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
590	JPEGImages/001101_027.jpg	SegmentationClass/001101_027.png	Depth/depth_590.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
591	JPEGImages/001101_028.jpg	SegmentationClass/001101_028.png	Depth/depth_591.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
592	JPEGImages/001101_029.jpg	SegmentationClass/001101_029.png	Depth/depth_592.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
593	JPEGImages/001101_030.jpg	SegmentationClass/001101_030.png	Depth/depth_593.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
594	JPEGImages/001101_031.jpg	SegmentationClass/001101_031.png	Depth/depth_594.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
595	JPEGImages/001101_032.jpg	SegmentationClass/001101_032.png	Depth/depth_595.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
596	JPEGImages/001101_033.jpg	SegmentationClass/001101_033.png	Depth/depth_596.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
597	JPEGImages/001101_034.jpg	SegmentationClass/001101_034.png	Depth/depth_597.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
598	JPEGImages/001101_035.jpg	SegmentationClass/001101_035.png	Depth/depth_598.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
599	JPEGImages/001101_036.jpg	SegmentationClass/001101_036.png	Depth/depth_599.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
600	JPEGImages/001101_037.jpg	SegmentationClass/001101_037.png	Depth/depth_600.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
601	JPEGImages/002001_001.jpg	SegmentationClass/002001_001.png	Depth/depth_601.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
602	JPEGImages/002001_002.jpg	SegmentationClass/002001_002.png	Depth/depth_602.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
603	JPEGImages/002001_003.jpg	SegmentationClass/002001_003.png	Depth/depth_603.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
604	JPEGImages/002001_004.jpg	SegmentationClass/002001_004.png	Depth/depth_604.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
605	JPEGImages/002001_005.jpg	SegmentationClass/002001_005.png	Depth/depth_605.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
606	JPEGImages/002001_006.jpg	SegmentationClass/002001_006.png	Depth/depth_606.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
607	JPEGImages/002001_007.jpg	SegmentationClass/002001_007.png	Depth/depth_607.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
608	JPEGImages/002001_008.jpg	SegmentationClass/002001_008.png	Depth/depth_608.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
609	JPEGImages/002001_009.jpg	SegmentationClass/002001_009.png	Depth/depth_609.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
610	JPEGImages/002001_010.jpg	SegmentationClass/002001_010.png	Depth/depth_610.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
611	JPEGImages/002001_011.jpg	SegmentationClass/002001_011.png	Depth/depth_611.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
612	JPEGImages/002001_012.jpg	SegmentationClass/002001_012.png	Depth/depth_612.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
613	JPEGImages/002001_013.jpg	SegmentationClass/002001_013.png	Depth/depth_613.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
614	JPEGImages/002001_014.jpg	SegmentationClass/002001_014.png	Depth/depth_614.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
615	JPEGImages/002001_015.jpg	SegmentationClass/002001_015.png	Depth/depth_615.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
616	JPEGImages/002001_016.jpg	SegmentationClass/002001_016.png	Depth/depth_616.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
617	JPEGImages/002001_017.jpg	SegmentationClass/002001_017.png	Depth/depth_617.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
618	JPEGImages/002001_018.jpg	SegmentationClass/002001_018.png	Depth/depth_618.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
619	JPEGImages/002001_019.jpg	SegmentationClass/002001_019.png	Depth/depth_619.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
620	JPEGImages/002001_020.jpg	SegmentationClass/002001_020.png	Depth/depth_620.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
621	JPEGImages/002001_021.jpg	SegmentationClass/002001_021.png	Depth/depth_621.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
622	JPEGImages/002001_022.jpg	SegmentationClass/002001_022.png	Depth/depth_622.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
623	JPEGImages/002001_023.jpg	SegmentationClass/002001_023.png	Depth/depth_623.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
624	JPEGImages/002001_024.jpg	SegmentationClass/002001_024.png	Depth/depth_624.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
625	JPEGImages/002001_025.jpg	SegmentationClass/002001_025.png	Depth/depth_625.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
626	JPEGImages/002001_026.jpg	SegmentationClass/002001_026.png	Depth/depth_626.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
627	JPEGImages/002001_027.jpg	SegmentationClass/002001_027.png	Depth/depth_627.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
628	JPEGImages/002001_028.jpg	SegmentationClass/002001_028.png	Depth/depth_628.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
629	JPEGImages/002001_029.jpg	SegmentationClass/002001_029.png	Depth/depth_629.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
630	JPEGImages/002001_030.jpg	SegmentationClass/002001_030.png	Depth/depth_630.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
631	JPEGImages/002001_031.jpg	SegmentationClass/002001_031.png	Depth/depth_631.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
632	JPEGImages/002001_032.jpg	SegmentationClass/002001_032.png	Depth/depth_632.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
633	JPEGImages/002001_033.jpg	SegmentationClass/002001_033.png	Depth/depth_633.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
634	JPEGImages/002001_034.jpg	SegmentationClass/002001_034.png	Depth/depth_634.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
635	JPEGImages/002001_035.jpg	SegmentationClass/002001_035.png	Depth/depth_635.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
636	JPEGImages/002001_036.jpg	SegmentationClass/002001_036.png	Depth/depth_636.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
637	JPEGImages/002001_037.jpg	SegmentationClass/002001_037.png	Depth/depth_637.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
638	JPEGImages/002001_038.jpg	SegmentationClass/002001_038.png	Depth/depth_638.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
639	JPEGImages/002001_039.jpg	SegmentationClass/002001_039.png	Depth/depth_639.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
640	JPEGImages/002001_040.jpg	SegmentationClass/002001_040.png	Depth/depth_640.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
641	JPEGImages/002001_041.jpg	SegmentationClass/002001_041.png	Depth/depth_641.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
642	JPEGImages/002001_042.jpg	SegmentationClass/002001_042.png	Depth/depth_642.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
643	JPEGImages/002001_043.jpg	SegmentationClass/002001_043.png	Depth/depth_643.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
644	JPEGImages/002001_044.jpg	SegmentationClass/002001_044.png	Depth/depth_644.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
645	JPEGImages/002001_045.jpg	SegmentationClass/002001_045.png	Depth/depth_645.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
646	JPEGImages/002001_046.jpg	SegmentationClass/002001_046.png	Depth/depth_646.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
647	JPEGImages/002001_047.jpg	SegmentationClass/002001_047.png	Depth/depth_647.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
648	JPEGImages/002001_048.jpg	SegmentationClass/002001_048.png	Depth/depth_648.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
649	JPEGImages/002001_049.jpg	SegmentationClass/002001_049.png	Depth/depth_649.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
650	JPEGImages/002001_050.jpg	SegmentationClass/002001_050.png	Depth/depth_650.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
651	JPEGImages/002001_051.jpg	SegmentationClass/002001_051.png	Depth/depth_651.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
652	JPEGImages/002001_052.jpg	SegmentationClass/002001_052.png	Depth/depth_652.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
653	JPEGImages/002001_053.jpg	SegmentationClass/002001_053.png	Depth/depth_653.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
654	JPEGImages/002001_054.jpg	SegmentationClass/002001_054.png	Depth/depth_654.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
655	JPEGImages/002001_055.jpg	SegmentationClass/002001_055.png	Depth/depth_655.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
656	JPEGImages/002001_056.jpg	SegmentationClass/002001_056.png	Depth/depth_656.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
657	JPEGImages/002001_057.jpg	SegmentationClass/002001_057.png	Depth/depth_657.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
658	JPEGImages/002001_058.jpg	SegmentationClass/002001_058.png	Depth/depth_658.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
659	JPEGImages/002101_001.jpg	SegmentationClass/002101_001.png	Depth/depth_659.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
660	JPEGImages/002101_002.jpg	SegmentationClass/002101_002.png	Depth/depth_660.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
661	JPEGImages/002101_003.jpg	SegmentationClass/002101_003.png	Depth/depth_661.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
662	JPEGImages/002101_004.jpg	SegmentationClass/002101_004.png	Depth/depth_662.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
663	JPEGImages/002101_005.jpg	SegmentationClass/002101_005.png	Depth/depth_663.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
664	JPEGImages/002101_006.jpg	SegmentationClass/002101_006.png	Depth/depth_664.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
665	JPEGImages/002101_007.jpg	SegmentationClass/002101_007.png	Depth/depth_665.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
666	JPEGImages/002101_008.jpg	SegmentationClass/002101_008.png	Depth/depth_666.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
667	JPEGImages/002101_009.jpg	SegmentationClass/002101_009.png	Depth/depth_667.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
668	JPEGImages/002101_010.jpg	SegmentationClass/002101_010.png	Depth/depth_668.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
669	JPEGImages/002101_011.jpg	SegmentationClass/002101_011.png	Depth/depth_669.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
670	JPEGImages/002101_012.jpg	SegmentationClass/002101_012.png	Depth/depth_670.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
671	JPEGImages/002101_013.jpg	SegmentationClass/002101_013.png	Depth/depth_671.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
672	JPEGImages/002101_014.jpg	SegmentationClass/002101_014.png	Depth/depth_672.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
673	JPEGImages/002101_015.jpg	SegmentationClass/002101_015.png	Depth/depth_673.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
674	JPEGImages/002101_016.jpg	SegmentationClass/002101_016.png	Depth/depth_674.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
675	JPEGImages/002101_017.jpg	SegmentationClass/002101_017.png	Depth/depth_675.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
676	JPEGImages/002101_018.jpg	SegmentationClass/002101_018.png	Depth/depth_676.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
677	JPEGImages/002101_019.jpg	SegmentationClass/002101_019.png	Depth/depth_677.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
678	JPEGImages/002101_020.jpg	SegmentationClass/002101_020.png	Depth/depth_678.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
679	JPEGImages/002101_021.jpg	SegmentationClass/002101_021.png	Depth/depth_679.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
680	JPEGImages/002101_022.jpg	SegmentationClass/002101_022.png	Depth/depth_680.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
681	JPEGImages/002101_023.jpg	SegmentationClass/002101_023.png	Depth/depth_681.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
682	JPEGImages/005001_001.jpg	SegmentationClass/005001_001.png	Depth/depth_682.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
683	JPEGImages/005001_002.jpg	SegmentationClass/005001_002.png	Depth/depth_683.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
684	JPEGImages/005001_003.jpg	SegmentationClass/005001_003.png	Depth/depth_684.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
685	JPEGImages/005001_004.jpg	SegmentationClass/005001_004.png	Depth/depth_685.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
686	JPEGImages/005001_005.jpg	SegmentationClass/005001_005.png	Depth/depth_686.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
687	JPEGImages/005001_006.jpg	SegmentationClass/005001_006.png	Depth/depth_687.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
688	JPEGImages/005001_007.jpg	SegmentationClass/005001_007.png	Depth/depth_688.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
689	JPEGImages/005001_008.jpg	SegmentationClass/005001_008.png	Depth/depth_689.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
690	JPEGImages/005001_009.jpg	SegmentationClass/005001_009.png	Depth/depth_690.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
691	JPEGImages/005001_010.jpg	SegmentationClass/005001_010.png	Depth/depth_691.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
692	JPEGImages/005001_011.jpg	SegmentationClass/005001_011.png	Depth/depth_692.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
693	JPEGImages/005001_012.jpg	SegmentationClass/005001_012.png	Depth/depth_693.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
694	JPEGImages/005001_013.jpg	SegmentationClass/005001_013.png	Depth/depth_694.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
695	JPEGImages/005001_014.jpg	SegmentationClass/005001_014.png	Depth/depth_695.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
696	JPEGImages/005001_015.jpg	SegmentationClass/005001_015.png	Depth/depth_696.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
697	JPEGImages/005001_016.jpg	SegmentationClass/005001_016.png	Depth/depth_697.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
698	JPEGImages/005001_017.jpg	SegmentationClass/005001_017.png	Depth/depth_698.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
699	JPEGImages/005001_018.jpg	SegmentationClass/005001_018.png	Depth/depth_699.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
700	JPEGImages/005001_019.jpg	SegmentationClass/005001_019.png	Depth/depth_700.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
701	JPEGImages/005001_020.jpg	SegmentationClass/005001_020.png	Depth/depth_701.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
702	JPEGImages/005001_021.jpg	SegmentationClass/005001_021.png	Depth/depth_702.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
703	JPEGImages/005001_022.jpg	SegmentationClass/005001_022.png	Depth/depth_703.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
704	JPEGImages/005001_023.jpg	SegmentationClass/005001_023.png	Depth/depth_704.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
705	JPEGImages/005001_024.jpg	SegmentationClass/005001_024.png	Depth/depth_705.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
706	JPEGImages/005001_025.jpg	SegmentationClass/005001_025.png	Depth/depth_706.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
707	JPEGImages/005001_026.jpg	SegmentationClass/005001_026.png	Depth/depth_707.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
708	JPEGImages/005001_027.jpg	SegmentationClass/005001_027.png	Depth/depth_708.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
709	JPEGImages/005001_028.jpg	SegmentationClass/005001_028.png	Depth/depth_709.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
710	JPEGImages/005001_029.jpg	SegmentationClass/005001_029.png	Depth/depth_710.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
711	JPEGImages/005001_030.jpg	SegmentationClass/005001_030.png	Depth/depth_711.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
712	JPEGImages/005001_031.jpg	SegmentationClass/005001_031.png	Depth/depth_712.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
713	JPEGImages/005001_032.jpg	SegmentationClass/005001_032.png	Depth/depth_713.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
714	JPEGImages/005001_033.jpg	SegmentationClass/005001_033.png	Depth/depth_714.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
715	JPEGImages/005001_034.jpg	SegmentationClass/005001_034.png	Depth/depth_715.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
716	JPEGImages/005001_035.jpg	SegmentationClass/005001_035.png	Depth/depth_716.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
717	JPEGImages/005001_036.jpg	SegmentationClass/005001_036.png	Depth/depth_717.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
718	JPEGImages/005001_037.jpg	SegmentationClass/005001_037.png	Depth/depth_718.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
719	JPEGImages/005001_038.jpg	SegmentationClass/005001_038.png	Depth/depth_719.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
720	JPEGImages/005001_039.jpg	SegmentationClass/005001_039.png	Depth/depth_720.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
721	JPEGImages/005001_040.jpg	SegmentationClass/005001_040.png	Depth/depth_721.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
722	JPEGImages/005001_041.jpg	SegmentationClass/005001_041.png	Depth/depth_722.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
723	JPEGImages/005001_042.jpg	SegmentationClass/005001_042.png	Depth/depth_723.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
724	JPEGImages/005001_043.jpg	SegmentationClass/005001_043.png	Depth/depth_724.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
725	JPEGImages/005001_044.jpg	SegmentationClass/005001_044.png	Depth/depth_725.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
726	JPEGImages/005001_045.jpg	SegmentationClass/005001_045.png	Depth/depth_726.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
727	JPEGImages/005001_046.jpg	SegmentationClass/005001_046.png	Depth/depth_727.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
728	JPEGImages/005001_047.jpg	SegmentationClass/005001_047.png	Depth/depth_728.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
729	JPEGImages/005001_048.jpg	SegmentationClass/005001_048.png	Depth/depth_729.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
730	JPEGImages/005001_049.jpg	SegmentationClass/005001_049.png	Depth/depth_730.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
731	JPEGImages/005001_050.jpg	SegmentationClass/005001_050.png	Depth/depth_731.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
732	JPEGImages/005001_051.jpg	SegmentationClass/005001_051.png	Depth/depth_732.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
733	JPEGImages/005001_052.jpg	SegmentationClass/005001_052.png	Depth/depth_733.npy	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
